"#zikavirus"	"yolettegarcia"	20711572	"RT @DavidSchechter: The @cityofplanotx releases bags mosquito-eating fish into creeks and ponds to fight #WestNile and #ZikaVirus. https://…"	727329976102490000	"Tue May 03 04:52:34 CEST 2016"	"DavidSchechter"	22645913	"The @cityofplanotx releases bags mosquito-eating fish into creeks and ponds to fight #WestNile and #ZikaVirus. https://t.co/Ie9ziBQcoW"	727278078142067000
"#zikavirus"	"DelfiDori"	2571435070	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727329862239789000	"Tue May 03 04:52:06 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"t1v1018"	1869172716	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727329806002610000	"Tue May 03 04:51:53 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"BarneyOfficial2"	3284306234	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727329701501379000	"Tue May 03 04:51:28 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"sarawoods__"	1452509083	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727329643880042000	"Tue May 03 04:51:14 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"_AStoryUntold"	2894720679	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727329621889417000	"Tue May 03 04:51:09 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"R_J_Hayes"	2685320352	"RT @facilityexec: Question of the Week: How Can I Protect Employees From Zika Virus? https://t.co/40wjXYC6hU #FacilityManagement #ZikaVirus"	727329564364575000	"Tue May 03 04:50:55 CEST 2016"	"facilityexec"	2708791	"Question of the Week: How Can I Protect Employees From Zika Virus? https://t.co/40wjXYC6hU #FacilityManagement #ZikaVirus"	727235315858047000
"#zikavirus"	"Moezone1978"	119220061	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727329537835545000	"Tue May 03 04:50:49 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"djrstorm"	485333601	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727329482290295000	"Tue May 03 04:50:36 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"tiashsaha07"	707058902609695000	"RT @Medgenera: FDA Issues Emergency Use Authorization for Zika RT-PCR test https://t.co/G0chw5J2cv #zikavirus #biotech #biotechnology #phar…"	727329417291162000	"Tue May 03 04:50:20 CEST 2016"	"Medgenera"	3135967945	"FDA Issues Emergency Use Authorization for Zika RT-PCR test https://t.co/G0chw5J2cv #zikavirus #biotech #biotechnology #pharma #lifesciences"	727269707577971000
